20/04/2018;1;2;131;5
20/04/2018;2;1;74;5
20/04/2018;3;1;77;5
20/04/2018;4;1;107;5
20/04/2018;5;4;295;5
20/04/2018;6;11;709;5
20/04/2018;7;24;1444;5
20/04/2018;8;24;1489;5
20/04/2018;9;23;1428;5
20/04/2018;10;23;1436;5
20/04/2018;11;22;1374;5
20/04/2018;12;23;1407;5
20/04/2018;13;24;1476;5
20/04/2018;14;33;1999;5
20/04/2018;15;35;2107;5
20/04/2018;16;41;2506;5
20/04/2018;17;47;2842;5
20/04/2018;18;50;3053;5
20/04/2018;19;51;3099;5
20/04/2018;20;42;2557;5
20/04/2018;21;26;1602;5
20/04/2018;22;19;1196;5
20/04/2018;23;12;721;5
21/04/2018;0;7;443;6
21/04/2018;1;4;247;6
21/04/2018;2;2;140;6
21/04/2018;3;2;127;6
21/04/2018;4;2;135;6
21/04/2018;5;5;323;6
21/04/2018;6;10;616;6
21/04/2018;7;20;1206;6
21/04/2018;8;25;1518;6
21/04/2018;9;34;2060;6
21/04/2018;10;33;2032;6
21/04/2018;11;26;1607;6
21/04/2018;12;19;1154;6
21/04/2018;13;14;886;6
21/04/2018;14;16;972;6
21/04/2018;15;17;1056;6
21/04/2018;16;17;1026;6
21/04/2018;17;15;916;6
21/04/2018;18;16;1002;6
21/04/2018;19;13;826;6
21/04/2018;20;11;702;6
21/04/2018;21;7;467;6
21/04/2018;22;5;356;6
21/04/2018;23;6;400;6
22/04/2018;0;7;464;7
22/04/2018;1;4;266;7
22/04/2018;2;2;159;7
22/04/2018;3;1;114;7
22/04/2018;4;1;92;7
22/04/2018;5;2;135;7
22/04/2018;6;3;229;7
22/04/2018;7;7;446;7
22/04/2018;8;10;617;7
22/04/2018;9;12;776;7
22/04/2018;10;16;977;7
22/04/2018;11;17;1058;7
22/04/2018;12;12;752;7
22/04/2018;13;11;667;7
22/04/2018;14;13;802;7
22/04/2018;15;16;990;7
22/04/2018;16;17;1069;7
22/04/2018;17;18;1104;7
22/04/2018;18;17;1026;7
22/04/2018;19;16;995;7
22/04/2018;20;14;899;7
22/04/2018;21;14;856;7
22/04/2018;22;8;483;7
22/04/2018;23;4;294;7
23/04/2018;0;2;173;1
23/04/2018;1;1;84;1
23/04/2018;2;1;63;1
23/04/2018;3;0;55;1
23/04/2018;4;1;101;1
23/04/2018;5;5;305;1
23/04/2018;6;11;715;1
23/04/2018;7;24;1483;1
23/04/2018;8;22;1373;1
23/04/2018;9;20;1227;1
23/04/2018;10;19;1159;1
23/04/2018;11;18;1105;1
23/04/2018;12;16;984;1
23/04/2018;13;17;1064;1
23/04/2018;14;20;1200;1
23/04/2018;15;20;1210;1
23/04/2018;16;23;1405;1
23/04/2018;17;32;1924;1
23/04/2018;18;37;2256;1
23/04/2018;19;21;1311;1
23/04/2018;20;11;719;1
23/04/2018;21;10;614;1
23/04/2018;22;9;561;1
23/04/2018;23;6;385;1
24/04/2018;0;2;175;2
24/04/2018;1;1;97;2
24/04/2018;2;1;69;2
24/04/2018;3;0;56;2
24/04/2018;4;1;103;2
24/04/2018;5;4;278;2
24/04/2018;6;10;648;2
24/04/2018;7;23;1382;2
24/04/2018;8;23;1386;2
24/04/2018;9;19;1195;2
24/04/2018;10;19;1147;2
24/04/2018;11;18;1118;2
24/04/2018;12;17;1032;2
24/04/2018;13;16;1014;2
24/04/2018;14;21;1303;2
24/04/2018;15;22;1323;2
24/04/2018;16;24;1491;2
24/04/2018;17;33;2033;2
24/04/2018;18;37;2228;2
24/04/2018;19;25;1528;2
24/04/2018;20;13;800;2
24/04/2018;21;9;584;2
24/04/2018;22;10;600;2
24/04/2018;23;7;421;2
25/04/2018;0;3;182;3
25/04/2018;1;1;115;3
25/04/2018;2;0;53;3
25/04/2018;3;1;78;3
25/04/2018;4;1;111;3
25/04/2018;5;4;279;3
25/04/2018;6;10;611;3
25/04/2018;7;23;1437;3
25/04/2018;8;23;1431;3
25/04/2018;9;20;1241;3
25/04/2018;10;18;1124;3
25/04/2018;11;17;1046;3
25/04/2018;12;18;1111;3
25/04/2018;13;17;1039;3
25/04/2018;14;20;1227;3
25/04/2018;15;21;1276;3
25/04/2018;16;26;1582;3
25/04/2018;17;33;1997;3
25/04/2018;18;37;2256;3
25/04/2018;19;24;1492;3
25/04/2018;20;13;788;3
25/04/2018;21;9;590;3
25/04/2018;22;10;606;3
25/04/2018;23;6;415;3
26/04/2018;0;3;223;4
26/04/2018;1;2;123;4
26/04/2018;2;1;64;4
26/04/2018;3;1;95;4
26/04/2018;4;2;125;4
26/04/2018;5;4;277;4
26/04/2018;6;11;713;4
26/04/2018;7;23;1435;4
26/04/2018;8;24;1464;4
26/04/2018;9;20;1246;4
26/04/2018;10;21;1287;4
26/04/2018;11;20;1206;4
26/04/2018;12;18;1114;4
26/04/2018;13;18;1114;4
26/04/2018;14;23;1405;4
26/04/2018;15;24;1464;4
26/04/2018;16;27;1651;4
26/04/2018;17;36;2171;4
26/04/2018;18;41;2466;4
26/04/2018;19;27;1644;4
26/04/2018;20;15;943;4
26/04/2018;21;11;702;4
26/04/2018;22;10;620;4
26/04/2018;23;7;456;4
27/04/2018;0;3;238;5
27/04/2018;1;2;163;5
27/04/2018;2;1;99;5
27/04/2018;3;1;77;5
27/04/2018;4;2;135;5
27/04/2018;5;5;328;5
27/04/2018;6;12;770;5
27/04/2018;7;24;1445;5
27/04/2018;8;24;1441;5
27/04/2018;9;27;1650;5
27/04/2018;10;30;1804;5
27/04/2018;11;29;1741;5
27/04/2018;12;29;1783;5
27/04/2018;13;32;1941;5
27/04/2018;14;44;2664;5
27/04/2018;15;48;2886;5
27/04/2018;16;55;3302;5
27/04/2018;17;61;3716;5
27/04/2018;18;63;3796;5
27/04/2018;19;58;3485;5
27/04/2018;20;46;2806;5
27/04/2018;21;30;1823;5
27/04/2018;22;22;1361;5
27/04/2018;23;19;1171;5
28/04/2018;0;9;587;6
28/04/2018;1;4;288;6
28/04/2018;2;3;181;6
28/04/2018;3;2;157;6
28/04/2018;4;4;284;6
28/04/2018;5;10;651;6
28/04/2018;6;22;1331;6
28/04/2018;7;34;2085;6
28/04/2018;8;44;2656;6
28/04/2018;9;59;3542;6
28/04/2018;10;60;3611;6
28/04/2018;11;53;3191;6
28/04/2018;12;41;2515;6
28/04/2018;13;35;2146;6
28/04/2018;14;40;2443;6
28/04/2018;15;41;2477;6
28/04/2018;16;33;2008;6
28/04/2018;17;32;1959;6
28/04/2018;18;30;1820;6
28/04/2018;19;25;1522;6
28/04/2018;20;21;1267;6
28/04/2018;21;13;839;6
28/04/2018;22;9;545;6
28/04/2018;23;8;504;6
29/04/2018;0;6;377;7
29/04/2018;1;4;253;7
29/04/2018;2;2;138;7
29/04/2018;3;1;92;7
29/04/2018;4;2;165;7
29/04/2018;5;3;230;7
29/04/2018;6;7;476;7
29/04/2018;7;15;929;7
29/04/2018;8;25;1504;7
29/04/2018;9;32;1951;7
29/04/2018;10;34;2077;7
29/04/2018;11;30;1839;7
29/04/2018;12;19;1198;7
29/04/2018;13;16;1003;7
29/04/2018;14;17;1076;7
29/04/2018;15;21;1293;7
29/04/2018;16;20;1255;7
29/04/2018;17;17;1078;7
29/04/2018;18;21;1305;7
29/04/2018;19;18;1132;7
29/04/2018;20;15;914;7
29/04/2018;21;13;787;7
29/04/2018;22;12;773;7
29/04/2018;23;7;431;7
30/04/2018;0;3;222;1
30/04/2018;1;1;87;1
30/04/2018;2;0;50;1
30/04/2018;3;0;44;1
30/04/2018;4;1;83;1
30/04/2018;5;3;231;1
30/04/2018;6;11;717;1
30/04/2018;7;19;1182;1
30/04/2018;8;21;1282;1
30/04/2018;9;21;1281;1
30/04/2018;10;23;1380;1
30/04/2018;11;19;1193;1
30/04/2018;12;19;1161;1
30/04/2018;13;19;1184;1
30/04/2018;14;22;1377;1
30/04/2018;15;25;1524;1
30/04/2018;16;27;1678;1
30/04/2018;17;34;2040;1
30/04/2018;18;40;2450;1
30/04/2018;19;28;1733;1
30/04/2018;20;18;1088;1
30/04/2018;21;12;766;1
30/04/2018;22;9;586;1
30/04/2018;23;6;417;1
